product_name,nutriscore_grade,nutriscore_score,nova_group,energy-kcal_100g,saturated-fat_100g,sugars_100g,sodium_100g,fruits-vegetables-nuts_100g,fiber_100g,proteins_100g
Pizza maxi barbacoa,d,14.0,4.0,250.0,4.9,2.6,0.6,0.0,2.2,11.0
Pizza pollo,d,11.0,4.0,215.0,3.2,1.5,0.56,0.0,1.7,11.0
Turrón trufado de crema catalana,e,33.0,4.0,568.0,14.0,52.0,0.14,0.0,1.2,7.1
Navajas al natural,c,3.0,3.0,93.0,0.5,0.0,0.8,0.0,0.0,18.0
Pulpo en aceite de oliva,a,-3.0,3.0,125.0,0.4,0.0,0.32,39.6,0.0,23.0
Membrillo precortado,d,13.0,3.0,291.0,0.0,48.0,0.0,53.0,3.5,1.1
Galletas safari infantiles,d,14.0,4.0,459.0,1.4,21.0,0.192,0.0,2.5,6.8
Aceite refinado de girasol,d,11.0,2.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0
Aceite refinado de girasol,c,4.0,2.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0
Aceite especial freir,c,4.0,2.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0
Tiras de jamón,e,20.0,4.0,211.0,3.6,0.5,1.28,0.0,0.0,30.0
Lomo embuchado loncheado,e,21.0,4.0,203.0,2.2,0.7,1.44,0.0,0.0,35.0
Arroz do valencia variedad albufera,b,-2.0,1.0,344.0,0.0,0.2,0.0,0.0,1.4,7.0
Esparrago entero blanco 6/8 D.O. Navarra,b,2.0,3.0,18.0,0.0,1.1,0.4,100.0,1.5,1.3
Esparrago D.o. Navarra 9/12 Extra,b,2.0,3.0,18.0,0.0,1.1,0.4,100.0,1.5,1.3
Galettes à la canelle,c,10.0,4.0,463.0,2.0,21.0,0.26,0.0,2.2,6.4
Galettes à la canelle,d,15.0,4.0,463.0,2.0,21.0,0.26,0.0,2.2,6.4
Galleta circus,d,13.0,4.0,469.0,1.5,20.0,0.4,0.0,4.6,6.4
Leche entera uht,c,4.0,1.0,63.0,2.5,4.7,0.052,0.0,0.0,3.0
Leche semidesnatada uht,b,0.0,1.0,46.0,1.1,4.8,0.052,0.0,0.0,3.1
Tomate frito abuela,c,10.0,3.0,195.0,2.1,10.0,0.52,93.0,2.1,1.9
Lait de soja,a,-2.0,4.0,50.0,0.3,3.4,0.02,14.5,0.5,3.6
Bebida soja classic,b,-5.0,1.0,40.0,0.3,0.8,0.02,14.5,0.5,3.6
Bebida soja chocolate,d,7.0,4.0,71.0,0.4,9.4,0.04,11.0,0.6,3.3
Lait d'amande,b,0.0,4.0,30.0,0.3,3.3,0.048,2.0,0.5,0.0
Boisson de riz,b,1.0,4.0,49.0,0.1,7.3,0.028,0.0,0.0,0.0
Boisson de riz,d,9.0,4.0,49.0,0.1,7.3,0.028,0.0,0.0,0.0
Bebida avena,d,7.0,4.0,46.0,0.1,6.3,0.028,14.0,0.5,1.4
Aperitivos sabor queso,d,12.0,4.0,525.0,3.0,3.0,0.4,0.0,2.7,5.0
Tomate rallado aceite oliva virgen extra,a,-1.0,3.0,73.0,1.7,2.4,0.32,4.0,1.2,0.7
Magdalenas sin gluten,e,20.0,4.0,432.0,3.5,28.0,0.372,6.4,1.2,3.1
Pan de hamburguesa sin gluten,c,9.0,4.0,250.0,3.3,6.4,0.44,0.0,5.7,1.4
Baguette sin gluten,c,9.0,4.0,254.0,0.7,1.4,0.6,0.0,3.5,1.4
Pan de molde con arroz,d,12.0,4.0,295.0,4.9,6.5,0.6,0.0,5.5,1.6
Pan de molde con lino,d,12.0,4.0,283.0,3.2,7.6,0.6,0.0,5.4,1.7
Bebida almendra tostada calcio,c,4.0,4.0,23.0,0.1,3.0,0.048,0.0,0.0,0.5
Bebida arroz calcio,d,8.0,3.0,54.0,0.1,6.0,0.04,0.0,0.3,0.5
Bebida avena calcio,c,6.0,3.0,44.0,0.2,4.4,0.04,0.0,0.0,0.7
Chocolate con leche galleta oscura,e,32.0,4.0,519.0,20.0,49.0,0.2,0.0,1.1,9.0
Chocolate con leche barquillo,e,31.0,4.0,533.0,21.0,51.0,0.16,0.0,0.7,9.1
Chocolate Con Leche Galleta Maria,e,32.0,4.0,524.0,20.0,48.0,0.252,0.0,1.1,9.0
Chocolate con leche cachitos galleta,e,32.0,4.0,529.0,21.0,54.0,0.144,0.0,0.8,7.3
Tarrito pasta boloñesa,a,-1.0,3.0,65.0,0.59,2.0,0.08,18.0,0.7,3.0
Agua naranja,d,8.0,4.0,32.0,0.0,8.0,0.012,0.0,0.0,0.0
Limon,e,10.0,4.0,30.0,0.0,7.5,0.012,0.0,0.0,0.0
Agua frutos rojos,d,8.0,4.0,30.0,0.0,7.5,0.012,0.0,0.0,0.0
Galleta rellena de crema Black&Roll,e,22.0,4.0,473.0,5.9,31.0,0.392,0.0,2.9,5.0
Galleta sandwich white&roll,e,30.0,4.0,509.0,13.0,43.0,0.232,0.0,2.2,4.9
Choc & roll,e,30.0,4.0,505.0,13.0,44.0,0.22,0.0,3.0,4.4
Crema verduras de la huerta,c,3.0,3.0,43.0,0.3,1.4,0.272,36.0,1.1,0.7
Pechuga pavo al natural,a,-1.0,3.0,133.0,0.4,0.0,0.48,0.0,1.0,27.0
Crema de calabacin con queso,b,2.0,3.0,31.0,0.3,0.0,0.268,34.0,0.0,0.6
Crema de calabacin con queso,c,3.0,3.0,31.0,0.3,0.0,0.268,34.0,0.0,0.6
Crema de verduras,c,3.0,3.0,36.0,0.2,1.2,0.272,32.5,1.0,0.8
Aceituna cuquillo,e,21.0,3.0,348.0,4.5,0.0,1.44,60.0,7.0,1.1
Mini taquitos de jamón,e,20.0,4.0,211.0,3.6,0.5,1.28,0.0,0.0,30.0
Yogur griego natural azúcarado,c,8.0,3.0,144.0,6.8,10.0,0.052,0.0,0.0,3.2
Tejas de Tolosa,d,16.0,4.0,499.0,3.3,24.0,0.152,0.0,2.0,14.0
Paté iberico carrefour vidrio,d,17.0,4.0,313.0,11.0,0.8,0.34,0.0,0.0,11.0
Leche sin lactosa entera,c,4.0,3.0,63.0,2.5,4.7,0.052,0.0,0.0,3.0
Marquesas,d,16.0,4.0,418.0,2.4,38.0,0.016,37.5,5.1,10.0
Figuritas de mazapan,d,17.0,4.0,494.0,2.0,51.0,0.0,50.0,6.7,9.3
Galletas peces salados,e,20.0,4.0,465.0,2.0,9.0,1.0,0.0,2.3,6.0
Menestra de verduras,b,1.0,3.0,31.0,0.0,2.2,0.28,63.0,2.6,2.0
Berberechos de las rías gallegas al natural,b,2.0,3.0,67.0,0.0,0.0,0.68,0.0,0.0,16.0
Berberechos de las rías gallegas 30/40,b,2.0,3.0,67.0,0.0,0.0,0.68,0.0,0.0,16.0
Turrón guirlache,d,16.0,3.0,524.0,2.6,38.0,0.024,55.0,6.0,14.0
Zumo Manzana y Frutos del Bosque,c,4.0,1.0,43.0,0.0,9.4,0.0,100.0,0.4,0.7
Patatas fritas pimienta y vinagre balsami,d,12.0,4.0,502.0,3.5,1.1,0.44,0.0,4.4,6.3
Zumo fresa/plátano,d,9.0,1.0,45.0,0.0,9.3,0.0,100.0,0.5,0.8
Zumo Naranja y Mango,d,7.0,1.0,52.0,0.0,10.4,0.0,100.0,0.6,0.6
Aove cornicabra montes de toledo,b,0.0,2.0,899.0,14.0,0.0,0.0,100.0,0.0,0.0
Sardinillas rías gallegas en aceite de oliva,d,13.0,3.0,178.0,2.4,0.0,0.76,29.4,0.0,22.0
Sardinas de las rías gallegas en tomate,b,1.0,4.0,138.0,2.7,1.3,0.4,0.0,0.0,15.0
Sardinas rías gallegas en aceite de oliva,d,13.0,3.0,178.0,2.4,0.0,0.76,30.0,0.0,22.0
Chopped pork lonchas,d,15.0,4.0,169.0,3.9,0.5,0.88,0.0,0.0,12.0
Mortadela con aceitunas lonchas,e,22.0,4.0,258.0,7.5,1.0,1.0,14.0,0.0,9.5
Mortadela siciliana lonchas,d,18.0,4.0,249.0,7.5,0.5,0.68,0.0,0.0,8.0
Mortadela Pavo Lonchas,d,16.0,4.0,165.0,2.8,2.0,1.0,0.0,0.0,11.0
Mortadela con aceitunas,e,21.0,4.0,244.0,7.0,1.0,1.0,0.0,0.0,9.5
Mortadela siciliana,e,20.0,4.0,282.0,8.5,0.8,0.8,0.0,0.0,12.0
Chopped Pavo Lonchas,d,11.0,4.0,126.0,2.1,1.0,0.72,0.0,0.0,12.0
Fiambre de pechuga de pavo lonchas,c,5.0,4.0,85.0,0.3,1.5,0.8,0.0,0.0,14.0
Pechuga de pavo finas lonchas,d,11.0,4.0,79.0,0.3,2.3,0.92,0.0,0.0,15.0
Pechuga de pavo finas lonchas reducido en sal,b,1.0,4.0,71.0,0.0,1.6,0.56,0.0,0.0,14.0
Fiambre pechuga de pollo finas lonchas,d,11.0,4.0,85.0,0.3,1.5,0.88,0.0,0.0,15.0
Jamon De Pavo Pieza,c,6.0,4.0,93.0,0.8,1.5,0.8,0.0,0.0,11.0
Pechuga de pavo pieza,d,11.0,4.0,85.0,0.4,1.5,0.88,0.0,0.0,13.0
Pechuga De Pollo Pieza,c,5.0,4.0,69.0,0.3,1.5,0.8,0.0,0.0,12.0
Fiambre york lonchas,d,11.0,4.0,119.0,1.1,2.0,0.8,0.0,0.0,13.0
Jamón cocido braseado finas lonchas,c,8.0,4.0,101.0,1.0,1.0,0.8,0.0,0.0,19.0
Jamon Cocido Extra Finas Lonchas Red.Sal,c,6.0,4.0,94.0,0.5,1.2,0.6,0.0,0.0,19.0
Jamón cocido extra finas lonchas,c,8.0,4.0,101.0,1.0,1.0,0.8,0.0,0.0,19.0
Panettone,e,21.0,4.0,365.0,7.9,31.0,0.188,0.0,2.6,6.7
Pandoro tradizionale,e,24.0,4.0,413.0,12.0,27.0,0.232,0.0,1.3,7.3
Ensalada césar,c,6.0,4.0,242.0,5.3,3.2,0.44,46.0,3.2,9.0
Ensalada new yorker,d,11.0,4.0,158.0,3.8,5.6,0.488,56.0,1.6,5.2
Ensalada rucula-pasta,c,3.0,4.0,195.0,1.5,2.7,0.184,73.0,1.5,6.8
Figuritas de mazapan,e,20.0,4.0,481.0,2.0,55.0,0.0,45.0,4.5,8.0
Pan sandwich fino integral,b,1.0,4.0,247.0,0.9,7.0,0.48,0.0,11.0,12.0
Pan sandwich fino multicereales,a,-1.0,4.0,260.0,1.0,6.6,0.48,0.0,12.0,13.0
Turrón trufado de piña,e,33.0,4.0,572.0,13.0,52.0,0.112,0.0,1.0,7.7
Nata líquida para montar,d,17.0,4.0,336.0,25.0,3.0,0.04,0.0,0.0,2.2
Mantequilla fácil de untar,e,20.0,2.0,743.0,53.0,0.6,0.012,0.0,0.0,0.7
Acelga trozos bajo en sal,a,-1.0,1.0,12.0,0.0,0.0,0.12,100.0,1.7,0.9
Menestra de verduras sin sal carrefour fco,a,-5.0,1.0,29.0,0.0,0.7,0.04,100.0,2.9,2.0
Bonito en escabeche de nuestra tierra 81grs,a,0.0,3.0,233.0,2.4,0.0,0.316,15.0,0.0,27.0
Foie gras entero de pato,e,21.0,3.0,564.0,27.0,0.0,0.44,0.0,0.9,7.2
Foie entero de pato,e,21.0,3.0,564.0,27.0,0.0,0.44,0.0,0.9,7.2
Picos sin gluten,e,19.0,4.0,387.0,0.5,3.6,1.16,1.6,2.9,3.4
Galleta de desayuno con 5 cereales y leche,d,13.0,4.0,436.0,1.4,21.0,0.34,0.0,5.7,6.7
Mini galleta rellenas,e,27.0,4.0,500.0,13.0,28.0,0.3,0.0,3.0,5.7
Galleta mega rellena chocolate,e,24.0,4.0,480.0,9.0,32.0,0.18,0.0,4.0,5.9
Galleta rellena chocolate,e,23.0,4.0,479.0,10.0,29.0,0.2,0.0,3.6,6.0
Galleta rellena chocolate,e,23.0,4.0,479.0,10.0,29.0,0.2,0.0,3.6,6.0
Sobaos pasiegos,e,25.0,4.0,447.0,13.0,28.0,0.24,0.0,2.3,5.4
Galletas desayuno 5 cereales chocolate,d,14.0,4.0,444.0,3.6,28.0,0.252,0.0,7.9,7.2
Canónigo y rúcula,a,-2.0,1.0,25.0,0.0,0.3,0.016,100.0,2.6,2.4
De nuestra Tierra Aceite de Oliva Virgen Extra,b,0.0,2.0,899.0,14.0,0.0,0.0,100.0,0.0,0.0
Chorizo dulce,e,26.0,3.0,545.0,19.0,1.4,1.4,0.0,0.0,23.0
Chorizo dulce,e,33.0,3.0,545.0,19.0,1.4,1.4,0.0,0.0,23.0
Mermelada de fresa,d,14.0,4.0,196.0,0.0,47.0,0.0,55.0,1.0,0.5
Mermelada de Albaricoque,d,14.0,4.0,196.0,0.0,47.0,0.0,40.0,1.0,0.5
Mermelada de ciruela,d,14.0,4.0,196.0,0.0,47.0,0.0,55.0,1.0,0.5
Mermelada de melocotón,d,14.0,4.0,196.0,0.0,47.0,0.0,40.0,1.0,0.5
Preparado para pan y pastelería sin gluten,d,12.0,4.0,346.0,1.0,4.7,0.8,0.0,5.2,1.0
Ensalada de cangrejo,d,11.0,4.0,236.0,1.6,7.5,0.56,0.0,0.3,4.8
Ensalada de cangrejo,d,11.0,4.0,236.0,1.6,7.5,0.56,0.0,0.3,4.8
Ensalada rusa con 10% de atún,d,11.0,4.0,129.0,1.0,4.2,0.76,17.0,1.3,5.5
Ensalada rusa con 10% de atún,d,11.0,4.0,129.0,1.0,4.2,0.76,17.0,1.3,5.5
Ensalada Americana,c,9.0,4.0,203.0,1.4,9.1,0.48,0.0,1.1,0.7
Patatas ali oli,c,5.0,4.0,127.0,0.6,3.1,0.4,7.0,1.5,1.5
Mejillónes escabeche pequeños ol-120,a,-1.0,4.0,159.0,1.3,0.0,0.352,0.0,0.0,18.0
Mejillónes esacabeche pequeños,a,-1.0,4.0,159.0,1.3,0.0,0.352,0.0,0.0,18.0
Pizza barbacoa,d,12.0,4.0,249.0,1.6,6.8,0.64,0.0,1.5,8.2
Pizza jamón y queso,d,12.0,4.0,238.0,2.2,2.5,0.68,0.0,2.0,7.9
Pizza 3 quesos,d,14.0,4.0,248.0,3.2,3.1,0.68,0.0,2.3,8.7
Bebida vegetal de avena ligera,c,4.0,3.0,37.0,0.0,1.1,0.02,0.0,0.0,0.8
Patatas ali oli,c,10.0,4.0,188.0,1.2,2.9,0.6,0.0,1.5,1.7
Nueces,a,-7.0,1.0,650.0,6.4,2.3,0.005,100.0,6.1,15.0
Harina de trigo,a,0.0,1.0,352.0,0.5,1.7,0.008,0.0,3.0,9.9
Harina preparada para pizza,b,1.0,1.0,344.0,0.2,1.8,0.252,0.0,4.4,12.0
Pan maxi burguer,c,5.0,4.0,272.0,0.8,4.7,0.52,0.0,3.2,11.0
Pan de leche,d,11.0,4.0,348.0,2.0,6.9,0.38,0.0,2.4,9.5
Ravioli carne con verduras,c,9.0,4.0,274.0,3.8,2.1,0.52,20.0,5.3,10.0
Ravioli de ricotta y espinacas,c,10.0,4.0,298.0,8.6,3.5,0.4,0.0,5.6,8.5
Ravioli de ricotta y espinacas,d,13.0,4.0,298.0,8.6,3.5,0.4,0.0,5.6,8.5
Tortelloni de queso,c,10.0,4.0,268.0,4.5,1.0,0.4,9.0,3.1,11.0
Ravioli de tomate y mozzarella,c,10.0,4.0,235.0,2.6,7.0,0.48,0.0,3.1,7.7
Girasol de boletus y setas,c,3.0,4.0,224.0,1.6,3.4,0.52,33.0,7.1,6.0
Girasol queso de cabra-cebolla caramelizada,c,5.0,4.0,231.0,3.3,6.6,0.392,0.0,4.5,8.1
Gnocchi de patata,c,3.0,4.0,135.0,0.1,0.5,0.268,0.0,2.1,3.1
Tagliatelle,a,0.0,1.0,287.0,0.9,0.9,0.02,0.0,2.6,9.6
Bocaditos,d,18.0,4.0,464.0,3.3,25.0,0.312,0.0,2.4,6.1
Bocaditos cacao,e,27.0,4.0,500.0,11.0,31.0,0.244,0.0,2.3,5.4
Redondos con azúcar,e,22.0,4.0,436.0,7.1,23.0,0.34,0.0,1.9,5.3
Redondos cacao,e,23.0,4.0,470.0,15.0,19.0,0.304,0.0,2.2,6.4
Cañas crema,e,20.0,4.0,371.0,7.6,30.0,0.188,0.0,4.0,3.2
Cañas crema-cacao,e,25.0,4.0,426.0,14.0,32.0,0.164,0.0,3.5,3.5
Mini redondos,e,26.0,4.0,521.0,17.0,27.0,0.26,0.0,1.5,4.0
Mini redondos,e,26.0,4.0,521.0,17.0,27.0,0.26,0.0,1.5,4.0
Mini Redondos al cacao,e,26.0,4.0,527.0,17.0,26.0,0.272,0.0,2.5,4.7
Queso tierno en lonchas,d,13.0,3.0,376.0,21.0,0.5,0.52,0.0,0.0,21.0
Queso semicurado en lonchas,d,14.0,4.0,391.0,21.0,0.0,0.6,0.0,0.0,23.0
Queso curado en lonchas,d,16.0,4.0,413.0,22.0,0.0,0.68,0.0,0.0,24.0
Queso fresco sin lactosa,d,12.0,3.0,184.0,9.5,3.6,0.36,0.0,0.0,11.0
Aceite de orujo de oliva,b,0.0,2.0,900.0,15.0,0.0,0.0,100.0,0.0,0.0
Aceite oliva virgen extra do sierra del segura,b,0.0,2.0,900.0,14.0,0.0,0.0,100.0,0.0,0.0
Polvorones selectos,e,20.0,4.0,498.0,9.0,22.0,0.04,0.0,2.0,8.0
Capsulas expresso intenso,b,1.0,1.0,11.0,0.0,0.2,0.0004,0.0,1.0,1.01
Sardina aceite oliva msc rr-125,a,-2.0,3.0,234.0,0.4,0.0,0.32,29.0,0.0,21.0
Sardinilla aceite oliva rr-90,d,11.0,3.0,217.0,2.5,0.0,0.6,27.0,0.0,21.0
Sardinilla aceite oliva reducido en sal rr-90,a,-3.0,3.0,169.0,1.4,0.0,0.16,28.0,0.0,21.0
Sardines en aceite de girasol,d,11.0,3.0,220.0,3.0,0.0,0.6,0.0,0.0,22.0
Sardinilla en salsa de tomate,b,1.0,3.0,166.0,1.9,0.0,0.44,16.0,0.0,18.0
Sardinilla picantes rr-90,d,11.0,3.0,220.0,3.0,0.0,0.6,0.0,0.0,22.0
Sardinilla con limom rr-90,d,11.0,3.0,220.0,3.0,0.0,0.6,7.0,0.0,22.0
Sardinilla ahumada rr-90,c,5.0,4.0,220.0,3.0,0.0,0.6,0.0,0.0,22.0
Sardina aceite oliva rr-125,b,1.0,3.0,195.0,2.5,0.0,0.4,29.0,0.0,24.0
Sardina aceite girasol rr-125,b,1.0,3.0,219.0,2.9,0.0,0.34,0.0,0.0,23.0
Sardina salsa tomate rr-125,c,3.0,3.0,197.0,5.0,0.5,0.32,9.3,0.0,14.7
Sardina salsa tomate rr-125,a,0.0,3.0,160.0,1.28,0.0,0.48,0.0,0.0,17.2
Sardina aceite girasol rr-125,b,2.0,3.0,218.0,3.6,0.0,0.4,0.0,0.0,25.0
Sardina aceite oliva rr-125,b,1.0,3.0,195.0,2.5,0.0,0.4,29.0,0.0,24.0
Anchoa del cantabrico,e,23.0,3.0,173.0,1.5,0.0,3.32,49.0,0.0,30.0
Pandoro tradizionale,e,24.0,4.0,413.0,12.0,27.0,0.232,0.0,1.3,7.3
Paté atun con aceit.girasol,d,12.0,4.0,297.0,2.7,0.0,0.6,0.0,0.0,12.0
Habitas extrafinas,a,-2.0,3.0,102.0,0.7,1.4,0.168,99.0,4.2,4.3
Harina integral de espelta,a,-5.0,1.0,344.0,0.4,0.0,0.0,0.0,11.0,11.0
Harina maiz,a,-2.0,1.0,347.0,0.4,1.0,0.02,0.0,8.1,4.7
Harina arroz,b,1.0,1.0,350.0,0.3,0.0,0.008,0.0,0.0,7.6
Harina garbanzo,a,-8.0,1.0,369.0,0.8,2.3,0.02,0.0,10.0,20.0
Tomate frito,a,-1.0,4.0,74.0,0.6,6.9,0.36,95.0,0.3,1.0
Tomate frito,b,1.0,4.0,74.0,0.6,6.9,0.36,95.0,0.3,1.0
Tomate frito con aceite de oliva,a,0.0,4.0,77.0,0.5,6.4,0.38,95.0,1.0,1.0
Tomate frito con aceite de oliva,a,0.0,4.0,77.0,0.5,6.4,0.38,95.0,1.0,1.0
Tomate frito sin azúcar añadido,b,2.0,4.0,74.0,0.5,6.0,0.268,95.0,0.0,1.1
Tomate frito,c,4.0,4.0,78.0,0.4,6.4,0.38,95.0,1.0,1.0
Leche sin lactosa semidesnatada,b,-1.0,1.0,45.0,1.0,4.7,0.052,0.0,0.0,3.2
Leche sin lactosa desnatada,b,-2.0,1.0,34.0,0.1,4.8,0.052,0.0,0.0,3.3
Leche sin lactosa entera,c,4.0,3.0,63.0,2.5,4.7,0.052,0.0,0.0,3.0
Harina de trigo,a,0.0,1.0,352.0,0.5,1.7,0.008,0.0,3.0,9.9
Salmón noruego ahumado,e,19.0,3.0,212.0,2.3,0.8,1.28,0.0,0.0,23.0
Crema 13% avellanas con aceite girasol,e,25.0,4.0,535.0,5.6,55.0,0.052,0.0,3.7,6.1
Pan con cereales y semillas,b,1.0,3.0,311.0,1.4,4.2,0.472,0.0,8.1,11.0
Pan de 50% centeno y semillas de sesamo y amapolas,b,2.0,3.0,316.0,1.6,3.5,0.46,0.0,8.5,9.0
Pan rústico blanco,c,4.0,3.0,269.0,0.6,3.4,0.38,0.0,2.2,8.8
Tomate frito,c,4.0,4.0,78.0,0.4,6.4,0.38,95.0,1.0,1.0
Tomate frito,c,4.0,4.0,78.0,0.4,6.4,0.38,95.0,1.0,1.0
Tomate frito,c,4.0,4.0,78.0,0.4,6.4,0.38,95.0,1.0,1.0
Tomate frito,a,-1.0,4.0,74.0,0.6,6.9,0.36,98.0,0.3,1.0
Tomate frito,b,1.0,4.0,74.0,0.6,6.9,0.36,98.0,0.3,1.0
Tomate frito,c,4.0,4.0,78.0,0.4,6.4,0.38,95.0,1.0,1.0
Tomate frito,c,4.0,4.0,78.0,0.4,6.4,0.38,95.0,1.0,1.0
Harina trigo integral,a,-5.0,1.0,340.0,0.7,2.2,0.004,0.0,15.0,12.0
Manzanilla con anís,b,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manzanilla,b,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tila,b,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Té verde,b,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Té verde,b,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rooibos,b,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Infusión respira,b,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Infusión té chai,b,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Infusión té descafeinado,b,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Infusión digestivo,b,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aceite de oliva virgen extra,b,0.0,2.0,900.0,15.3,0.0,0.0,100.0,0.0,0.0
Tofu,a,-3.0,3.0,117.0,1.4,0.5,0.008,52.0,1.5,13.0
Zapitos kids,d,14.0,3.0,440.0,1.6,4.0,0.64,0.0,2.9,6.6
Aceituna manzanilla sin hueso,e,23.0,3.0,162.0,3.0,0.0,1.8,0.0,2.3,1.0
Aceituna manzanilla sin hueso,e,20.0,3.0,162.0,3.0,0.0,1.6,100.0,2.3,1.0
Aceituna manzanilla rellena anchoa bajo,d,14.0,4.0,145.0,3.0,0.0,0.92,0.0,2.5,1.3
Aceitunas negras con hueso,d,14.0,3.0,170.0,2.7,0.0,1.0,100.0,3.0,0.5
Aceituna manzanilla con hueso,e,23.0,3.0,180.0,4.0,0.0,1.8,0.0,2.4,1.1
Cocktail pepinillos/aceituna y cebolla,d,18.0,4.0,128.0,2.0,0.0,1.6,100.0,3.2,0.9
Aceituna manzanilla rellena anchoa,e,20.0,4.0,145.0,3.0,0.0,1.4,0.0,2.5,1.3
Ajo,a,-6.0,1.0,390.0,0.1,24.0,0.0,0.0,10.0,17.0
Ajo Granulado,a,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bollitos rellenos de cacao,d,14.0,4.0,347.0,4.1,16.0,0.228,0.0,2.7,7.3
Pan pipas,d,16.0,3.0,518.0,2.7,1.4,0.772,0.0,4.0,11.0
Pan cereales,d,14.0,3.0,518.0,2.8,1.0,0.76,0.0,5.9,11.0
Saladitos,d,17.0,3.0,463.0,1.6,1.2,0.92,0.0,2.9,9.7
Tortillitas de camaron,c,8.0,4.0,249.0,1.4,2.2,0.52,0.0,0.0,6.5
Harina integral centeno,a,-5.0,1.0,345.0,0.4,1.8,0.016,0.0,22.0,10.0
Harina integral trigo,a,-5.0,1.0,366.0,0.3,1.5,0.012,0.0,9.6,10.0
Semillas chia,a,-12.0,1.0,439.0,2.9,1.1,0.012,0.0,34.0,22.0
Sésamo tostado,a,-8.0,1.0,615.0,8.9,1.0,0.012,0.0,14.0,23.0
Trozos poton del pacifico en s.americana,c,6.0,4.0,175.0,1.6,0.0,0.64,0.0,0.0,10.0
Trozos de potón del pacífico en salsa tinta,c,6.0,4.0,157.0,1.3,0.0,0.68,0.0,0.0,9.8
Café latte capuccino,d,9.0,4.0,67.0,0.8,11.0,0.068,0.0,0.0,3.0
Cacao,d,9.0,4.0,73.0,0.9,11.0,0.064,0.0,0.0,3.9
Aceite de oliva virgen extra do estepa,b,0.0,2.0,900.0,15.0,0.0,0.0,100.0,0.0,0.0
Huile d'olive,b,0.0,2.0,900.0,14.0,0.0,0.0,100.0,0.0,0.0
Aceite oliva virgen extra,b,0.0,2.0,900.0,15.0,0.0,0.0,100.0,0.0,0.0
Foie Gras Entero De Pato,e,21.0,3.0,564.0,27.0,0.0,0.44,0.0,0.9,7.2
Agua mineral con gas,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral con gas,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral tapon sport,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral kids tapon sport,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agua mineral natural kids,a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crema Para Untar Al Cacao Con Avellanas.,e,24.0,4.0,535.0,5.0,57.0,0.036,0.0,3.1,4.5
Crema Para Untar Al Cacao Con Avellanas.,e,25.0,4.0,543.0,5.0,60.0,0.044,35.2,1.7,1.7
Lenteja de la armuña,a,-17.0,1.0,351.0,0.0,0.0,0.012,0.0,14.82,27.84
Gazpacho Fresco,a,-2.0,3.0,46.0,0.4,3.2,0.32,95.0,2.3,0.5
Salmorejo,a,-3.0,3.0,77.0,1.0,1.8,0.28,100.0,1.3,1.0
Salmorejo,b,1.0,3.0,77.0,1.0,1.8,0.28,100.0,1.3,1.0
